date,lastUpdateTime,today_confirm,today_suspect,today_heal,today_dead,today_severe,today_storeConfirm,total_confirm,total_suspect,total_heal,total_dead,total_severe,name
2020-04-07,,0,0.0,2,0,0.0,,16,0,3,0,0,赤道几内亚
2020-04-08,,2,0.0,0,0,0.0,,18,0,3,0,0,赤道几内亚
2020-04-12,,3,0.0,0,0,0.0,,21,0,3,0,0,赤道几内亚
2020-04-14,,20,0.0,1,0,0.0,,41,0,4,0,0,赤道几内亚
2020-04-15,,10,0.0,0,0,0.0,,51,0,4,0,0,赤道几内亚
2020-04-17,,28,0.0,0,0,0.0,,79,0,4,0,0,赤道几内亚
2020-03-13,,1,0.0,0,0,0.0,,1,0,0,0,0,几内亚
2020-03-18,,1,0.0,0,0,0.0,,2,0,0,0,0,几内亚
2020-03-23,,2,0.0,0,0,0.0,,4,0,0,0,0,几内亚
2020-03-28,,5,0.0,0,0,0.0,,9,0,0,0,0,几内亚
2020-03-29,,7,0.0,1,0,0.0,,16,0,1,0,0,几内亚
2020-03-30,,6,0.0,0,0,0.0,,22,0,1,0,0,几内亚
2020-04-01,,8,0.0,0,0,0.0,,30,0,1,0,0,几内亚
2020-04-02,,22,0.0,0,0,0.0,,52,0,1,0,0,几内亚
2020-04-03,,21,0.0,0,0,0.0,,73,0,1,0,0,几内亚
2020-04-04,,38,0.0,4,0,0.0,,111,0,5,0,0,几内亚
2020-04-05,,10,0.0,0,0,0.0,,121,0,5,0,0,几内亚
2020-04-06,,7,0.0,0,0,0.0,,128,0,5,0,0,几内亚
2020-04-07,,16,0.0,0,0,0.0,,144,0,5,0,0,几内亚
2020-04-08,,20,0.0,0,0,0.0,,164,0,5,0,0,几内亚
2020-04-09,,30,0.0,6,0,0.0,,194,0,11,0,0,几内亚
2020-04-10,,18,0.0,4,0,0.0,,212,0,15,0,0,几内亚
2020-04-11,,38,0.0,2,0,0.0,,250,0,17,0,0,几内亚
2020-04-12,,40,0.0,0,0,0.0,,290,0,17,0,0,几内亚
2020-04-13,,29,0.0,0,0,0.0,,319,0,17,0,0,几内亚
2020-04-14,,44,0.0,14,0,0.0,,363,0,31,0,0,几内亚
2020-04-15,,41,0.0,10,1,0.0,,404,0,41,1,0,几内亚
2020-04-16,,34,0.0,8,0,0.0,,438,0,49,1,0,几内亚
2020-04-17,,39,0.0,10,2,0.0,,477,0,59,3,0,几内亚
2020-04-18,,41,0.0,6,0,0.0,,518,0,65,3,0,几内亚
2020-03-14,,1,0.0,0,0,0.0,,1,0,0,0,0,卢旺达
2020-03-15,,4,0.0,0,0,0.0,,5,0,0,0,0,卢旺达
2020-03-18,,6,0.0,0,0,0.0,,11,0,0,0,0,卢旺达
2020-03-20,,6,0.0,0,0,0.0,,17,0,0,0,0,卢旺达
2020-03-22,,2,0.0,0,0,0.0,,19,0,0,0,0,卢旺达
2020-03-23,,17,0.0,0,0,0.0,,36,0,0,0,0,卢旺达
2020-03-24,,4,0.0,0,0,0.0,,40,0,0,0,0,卢旺达
2020-03-25,,1,0.0,0,0,0.0,,41,0,0,0,0,卢旺达
2020-03-26,,9,0.0,0,0,0.0,,50,0,0,0,0,卢旺达
2020-03-27,,4,0.0,0,0,0.0,,54,0,0,0,0,卢旺达
2020-03-28,,6,0.0,0,0,0.0,,60,0,0,0,0,卢旺达
2020-03-29,,10,0.0,0,0,0.0,,70,0,0,0,0,卢旺达
2020-03-30,,0,0.0,0,0,0.0,,70,0,0,0,0,卢旺达
2020-03-31,,5,0.0,0,0,0.0,,75,0,0,0,0,卢旺达
2020-04-01,,7,0.0,0,0,0.0,,82,0,0,0,0,卢旺达
2020-04-02,,2,0.0,0,0,0.0,,84,0,0,0,0,卢旺达
2020-04-03,,5,0.0,0,0,0.0,,89,0,0,0,0,卢旺达
2020-04-04,,13,0.0,0,0,0.0,,102,0,0,0,0,卢旺达
2020-04-05,,2,0.0,4,0,0.0,,104,0,4,0,0,卢旺达
2020-04-06,,1,0.0,0,0,0.0,,105,0,4,0,0,卢旺达
2020-04-08,,5,0.0,3,0,0.0,,110,0,7,0,0,卢旺达
2020-04-09,,3,0.0,0,0,0.0,,113,0,7,0,0,卢旺达
2020-04-11,,7,0.0,11,0,0.0,,120,0,18,0,0,卢旺达
2020-04-12,,6,0.0,7,0,0.0,,126,0,25,0,0,卢旺达
2020-04-14,,8,0.0,17,0,0.0,,134,0,42,0,0,卢旺达
2020-04-15,,2,0.0,12,0,0.0,,136,0,54,0,0,卢旺达
2020-04-16,,2,0.0,6,0,0.0,,138,0,60,0,0,卢旺达
2020-04-18,,6,0.0,9,0,0.0,,144,0,69,0,0,卢旺达
2020-03-26,,1,0.0,0,0,0.0,,1,0,0,0,0,格林纳达
2020-03-27,,6,0.0,0,0,0.0,,7,0,0,0,0,格林纳达
2020-03-30,,2,0.0,1,0,0.0,,9,0,1,0,0,格林纳达
2020-04-04,,3,0.0,0,0,0.0,,12,0,1,0,0,格林纳达
2020-04-11,,2,0.0,0,0,0.0,,14,0,1,0,0,格林纳达
2020-03-14,,1,0.0,0,0,0.0,,1,0,0,0,0,斯威士兰
2020-03-22,,3,0.0,0,0,0.0,,4,0,0,0,0,斯威士兰
2020-03-23,,1,0.0,0,0,0.0,,5,0,0,0,0,斯威士兰
2020-03-26,,3,0.0,0,0,0.0,,8,0,0,0,0,斯威士兰
2020-03-31,,1,0.0,0,0,0.0,,9,0,0,0,0,斯威士兰
2020-04-06,,1,0.0,3,0,0.0,,10,0,3,0,0,斯威士兰
2020-04-08,,2,0.0,4,0,0.0,,12,0,7,0,0,斯威士兰
2020-04-11,,2,0.0,0,0,0.0,,14,0,7,0,0,斯威士兰
2020-04-13,,1,0.0,1,0,0.0,,15,0,8,0,0,斯威士兰
2020-04-15,,1,0.0,0,0,0.0,,16,0,8,0,0,斯威士兰
2020-04-16,,1,0.0,0,1,0.0,,17,0,8,1,0,斯威士兰
2020-04-17,,2,0.0,0,0,0.0,,19,0,8,1,0,斯威士兰
2020-04-18,,3,0.0,0,0,0.0,,22,0,8,1,0,斯威士兰
2020-03-16,,1,0.0,0,0,0.0,,1,0,0,0,0,坦桑尼亚
2020-03-19,,5,0.0,0,0,0.0,,6,0,0,0,0,坦桑尼亚
2020-03-22,,6,0.0,0,0,0.0,,12,0,0,0,0,坦桑尼亚
2020-03-25,,1,0.0,1,0,0.0,,13,0,1,0,0,坦桑尼亚
2020-03-28,,1,0.0,0,0,0.0,,14,0,1,0,0,坦桑尼亚
2020-03-30,,5,0.0,0,0,0.0,,19,0,1,0,0,坦桑尼亚
2020-03-31,,0,0.0,0,1,0.0,,19,0,1,1,0,坦桑尼亚
2020-04-01,,1,0.0,1,0,0.0,,20,0,2,1,0,坦桑尼亚
2020-04-03,,0,0.0,1,0,0.0,,20,0,3,1,0,坦桑尼亚
2020-04-05,,2,0.0,0,0,0.0,,22,0,3,1,0,坦桑尼亚
2020-04-06,,2,0.0,0,0,0.0,,24,0,3,1,0,坦桑尼亚
2020-04-07,,0,0.0,2,0,0.0,,24,0,5,1,0,坦桑尼亚
2020-04-08,,1,0.0,0,0,0.0,,25,0,5,1,0,坦桑尼亚
2020-04-10,,7,0.0,0,2,0.0,,32,0,5,3,0,坦桑尼亚
2020-04-13,,14,0.0,2,0,0.0,,46,0,7,3,0,坦桑尼亚
2020-04-14,,13,0.0,0,0,0.0,,59,0,7,3,0,坦桑尼亚
2020-04-15,,29,0.0,6,1,0.0,,88,0,13,4,0,坦桑尼亚
2020-04-16,,6,0.0,0,0,0.0,,94,0,13,4,0,坦桑尼亚
2020-04-17,,53,0.0,0,1,0.0,,147,0,13,5,0,坦桑尼亚
2020-03-16,,1,0.0,0,0,0.0,,1,0,0,0,0,贝宁
2020-03-22,,1,0.0,0,0,0.0,,2,0,0,0,0,贝宁
2020-03-23,,3,0.0,0,0,0.0,,5,0,0,0,0,贝宁
2020-03-26,,1,0.0,0,0,0.0,,6,0,0,0,0,贝宁
2020-04-01,,7,0.0,1,0,0.0,,13,0,1,0,0,贝宁
2020-04-04,,3,0.0,1,0,0.0,,16,0,2,0,0,贝宁
2020-04-05,,6,0.0,3,0,0.0,,22,0,5,0,0,贝宁
2020-04-06,,0,0.0,0,1,0.0,,22,0,5,1,0,贝宁
2020-04-07,,4,0.0,0,0,0.0,,26,0,5,1,0,贝宁
2020-04-10,,9,0.0,0,0,0.0,,35,0,5,1,0,贝宁
2020-04-14,,0,0.0,13,0,0.0,,35,0,18,1,0,贝宁
2020-03-12,,2,0.0,0,0,0.0,,2,0,0,0,0,刚果（金）
2020-03-14,,0,,0,0,,,2,0,0,0,0,刚果（金）
2020-03-15,,1,0.0,0,0,0.0,,3,0,0,0,0,刚果（金）
2020-03-18,,11,0.0,0,0,0.0,,14,0,0,0,0,刚果（金）
2020-03-20,,4,0.0,0,0,0.0,,18,0,0,0,0,刚果（金）
2020-03-21,,5,0.0,0,1,0.0,,23,0,0,1,0,刚果（金）
2020-03-22,,7,0.0,0,1,0.0,,30,0,0,2,0,刚果（金）
2020-03-23,,6,0.0,0,0,0.0,,36,0,0,2,0,刚果（金）
2020-03-24,,12,0.0,1,1,0.0,,48,0,1,3,0,刚果（金）
2020-03-26,,3,0.0,1,1,0.0,,51,0,2,4,0,刚果（金）
2020-03-27,,3,0.0,0,1,0.0,,54,0,2,5,0,刚果（金）
2020-03-28,,11,0.0,1,1,0.0,,65,0,3,6,0,刚果（金）
2020-03-29,,16,0.0,0,2,0.0,,81,0,3,8,0,刚果（金）
2020-03-30,,17,0.0,0,0,0.0,,98,0,3,8,0,刚果（金）
2020-03-31,,11,0.0,0,0,0.0,,109,0,3,8,0,刚果（金）
2020-04-01,,14,0.0,0,3,0.0,,123,0,3,11,0,刚果（金）
2020-04-02,,11,0.0,0,2,0.0,,134,0,3,13,0,刚果（金）
2020-04-03,,14,0.0,0,0,0.0,,148,0,3,13,0,刚果（金）
2020-04-04,,6,0.0,0,5,0.0,,154,0,3,18,0,刚果（金）
2020-04-06,,7,0.0,0,0,0.0,,161,0,3,18,0,刚果（金）
2020-04-07,,19,0.0,6,0,0.0,,180,0,9,18,0,刚果（金）
2020-04-08,,3,0.0,1,2,0.0,,183,0,10,20,0,刚果（金）
2020-04-09,,24,0.0,0,0,0.0,,207,0,10,20,0,刚果（金）
2020-04-10,,8,0.0,3,0,0.0,,215,0,13,20,0,刚果（金）
2020-04-11,,8,0.0,3,0,0.0,,223,0,16,20,0,刚果（金）
2020-04-12,,12,0.0,1,0,0.0,,235,0,17,20,0,刚果（金）
2020-04-14,,6,0.0,3,0,0.0,,241,0,20,20,0,刚果（金）
2020-04-15,,26,0.0,0,0,0.0,,267,0,20,20,0,刚果（金）
2020-04-16,,20,0.0,5,3,0.0,,287,0,25,23,0,刚果（金）
2020-04-17,,20,0.0,1,2,0.0,,307,0,26,25,0,刚果（金）
2020-04-18,,20,0.0,1,0,0.0,,327,0,27,25,0,刚果（金）
2020-03-14,,1,0.0,0,0,0.0,,1,0,0,0,0,中非共和国
2020-03-20,,2,0.0,0,0,0.0,,3,0,0,0,0,中非共和国
2020-03-22,,1,0.0,0,0,0.0,,4,0,0,0,0,中非共和国
2020-03-28,,2,0.0,0,0,0.0,,6,0,0,0,0,中非共和国
2020-04-03,,2,0.0,0,0,0.0,,8,0,0,0,0,中非共和国
2020-04-04,,1,0.0,0,0,0.0,,9,0,0,0,0,中非共和国
2020-04-07,,1,0.0,0,0,0.0,,10,0,0,0,0,中非共和国
2020-04-08,,1,0.0,0,0,0.0,,11,0,0,0,0,中非共和国
2020-04-15,,1,0.0,0,0,0.0,,12,0,0,0,0,中非共和国
2020-04-18,,0,0.0,4,0,0.0,,12,0,4,0,0,中非共和国
2020-03-16,,1,0.0,0,0,0.0,,1,0,0,0,0,利比里亚
2020-03-20,,2,0.0,0,0,0.0,,3,0,0,0,0,利比里亚
2020-04-01,,3,0.0,0,0,0.0,,6,0,0,0,0,利比里亚
2020-04-03,,1,0.0,0,0,0.0,,7,0,0,0,0,利比里亚
2020-04-04,,3,0.0,3,1,0.0,,10,0,3,1,0,利比里亚
2020-04-06,,4,0.0,0,2,0.0,,14,0,3,3,0,利比里亚
2020-04-08,,17,0.0,0,1,0.0,,31,0,3,4,0,利比里亚
2020-04-10,,6,0.0,0,1,0.0,,37,0,3,5,0,利比里亚
2020-04-12,,14,0.0,1,1,0.0,,51,0,4,6,0,利比里亚
2020-04-16,,8,0.0,0,0,0.0,,59,0,4,6,0,利比里亚
2020-03-16,,1,0.0,0,0,0.0,,1,0,0,0,0,索马里
2020-03-26,,1,0.0,0,0,0.0,,2,0,0,0,0,索马里
2020-03-27,,1,0.0,0,0,0.0,,3,0,0,0,0,索马里
2020-03-31,,2,0.0,0,0,0.0,,5,0,0,0,0,索马里
2020-04-03,,2,0.0,0,0,0.0,,7,0,0,0,0,索马里
2020-04-07,,1,0.0,1,0,0.0,,8,0,1,0,0,索马里
2020-04-08,,4,0.0,0,1,0.0,,12,0,1,1,0,索马里
2020-04-11,,9,0.0,0,0,0.0,,21,0,1,1,0,索马里
2020-04-14,,39,0.0,0,0,0.0,,60,0,1,1,0,索马里
2020-04-15,,20,0.0,1,4,0.0,,80,0,2,5,0,索马里
2020-04-18,,55,0.0,0,2,0.0,,135,0,2,7,0,索马里
2020-04-19,,0,0.0,0,0,0.0,,135,0,2,7,0,索马里
2020-03-19,,1,0.0,0,0,0.0,,1,0,0,0,0,乍得
2020-03-23,,2,0.0,0,0,0.0,,3,0,0,0,0,乍得
2020-03-24,,0,,0,0,,,3,0,0,0,0,乍得
2020-03-30,,2,0.0,0,0,0.0,,5,0,0,0,0,乍得
2020-03-31,,2,0.0,0,0,0.0,,7,0,0,0,0,乍得
2020-04-04,,2,0.0,0,0,0.0,,9,0,0,0,0,乍得
2020-04-07,,1,0.0,0,0,0.0,,10,0,0,0,0,乍得
2020-04-10,,1,0.0,2,0,0.0,,11,0,2,0,0,乍得
2020-03-18,,2,0.0,0,0,0.0,,2,0,0,0,0,赞比亚
2020-03-22,,1,0.0,0,0,0.0,,3,0,0,0,0,赞比亚
2020-03-25,,9,0.0,0,0,0.0,,12,0,0,0,0,赞比亚
2020-03-26,,4,0.0,0,0,0.0,,16,0,0,0,0,赞比亚
2020-03-27,,6,0.0,0,0,0.0,,22,0,0,0,0,赞比亚
2020-03-28,,6,0.0,0,0,0.0,,28,0,0,0,0,赞比亚
2020-03-30,,7,0.0,0,0,0.0,,35,0,0,0,0,赞比亚
2020-03-31,,1,0.0,0,0,0.0,,36,0,0,0,0,赞比亚
2020-04-02,,3,0.0,0,1,0.0,,39,0,0,1,0,赞比亚
2020-04-03,,0,0.0,2,0,0.0,,39,0,2,1,0,赞比亚
2020-04-06,,0,0.0,3,0,0.0,,39,0,5,1,0,赞比亚
2020-04-07,,0,0.0,2,0,0.0,,39,0,7,1,0,赞比亚
2020-04-10,,1,0.0,18,1,0.0,,40,0,25,2,0,赞比亚
2020-04-11,,0,0.0,3,0,0.0,,40,0,28,2,0,赞比亚
2020-04-13,,5,0.0,2,0,0.0,,45,0,30,2,0,赞比亚
2020-04-15,,3,0.0,0,0,0.0,,48,0,30,2,0,赞比亚
2020-04-16,,0,0.0,0,0,0.0,,48,0,30,2,0,赞比亚
2020-04-17,,4,0.0,0,0,0.0,,52,0,30,2,0,赞比亚
2020-04-19,,9,0.0,3,1,0.0,,61,0,33,3,0,赞比亚
2020-03-17,,2,0.0,0,0,0.0,,2,0,0,0,0,巴巴多斯
2020-03-25,,16,0.0,0,0,0.0,,18,0,0,0,0,巴巴多斯
2020-03-27,,6,0.0,0,0,0.0,,24,0,0,0,0,巴巴多斯
2020-03-30,,9,0.0,0,0,0.0,,33,0,0,0,0,巴巴多斯
2020-03-31,,1,0.0,0,0,0.0,,34,0,0,0,0,巴巴多斯
2020-04-04,,17,0.0,0,0,0.0,,51,0,0,0,0,巴巴多斯
2020-04-07,,9,0.0,6,2,0.0,,60,0,6,2,0,巴巴多斯
2020-04-09,,3,0.0,2,1,0.0,,63,0,8,3,0,巴巴多斯
2020-04-10,,3,0.0,3,0,0.0,,66,0,11,3,0,巴巴多斯
2020-04-11,,1,0.0,0,1,0.0,,67,0,11,4,0,巴巴多斯
2020-04-16,,8,0.0,4,1,0.0,,75,0,15,5,0,巴巴多斯
2020-03-25,,2,0.0,0,0,0.0,,2,0,0,0,0,马里
2020-03-27,,9,0.0,0,0,0.0,,11,0,0,0,0,马里
2020-03-28,,7,0.0,0,1,0.0,,18,0,0,1,0,马里
2020-03-29,,2,0.0,0,0,0.0,,20,0,0,1,0,马里
2020-03-30,,5,0.0,0,1,0.0,,25,0,0,2,0,马里
2020-03-31,,3,0.0,0,0,0.0,,28,0,0,2,0,马里
2020-04-01,,3,0.0,0,1,0.0,,31,0,0,3,0,马里
2020-04-02,,5,0.0,0,0,0.0,,36,0,0,3,0,马里
2020-04-03,,3,0.0,0,0,0.0,,39,0,0,3,0,马里
2020-04-04,,2,0.0,1,0,0.0,,41,0,1,3,0,马里
2020-04-05,,4,0.0,0,2,0.0,,45,0,1,5,0,马里
2020-04-06,,2,0.0,0,0,0.0,,47,0,1,5,0,马里
2020-04-07,,9,0.0,11,0,0.0,,56,0,12,5,0,马里
2020-04-08,,3,0.0,4,2,0.0,,59,0,16,7,0,马里
2020-04-09,,15,0.0,6,0,0.0,,74,0,22,7,0,马里
2020-04-10,,13,0.0,0,0,0.0,,87,0,22,7,0,马里
2020-04-11,,18,0.0,0,2,0.0,,105,0,22,9,0,马里
2020-04-14,,39,0.0,12,4,0.0,,144,0,34,13,0,马里
2020-04-15,,4,0.0,0,0,0.0,,148,0,34,13,0,马里
2020-04-16,,23,0.0,0,0,0.0,,171,0,34,13,0,马里
2020-04-17,,19,0.0,0,0,0.0,,190,0,34,13,0,马里
2020-04-18,,26,0.0,7,0,0.0,,216,0,41,13,0,马里
2020-03-03,,1,0.0,0,0,0.0,,1,0,0,0,0,阿根廷
2020-03-05,,1,0.0,0,0,0.0,,2,0,0,0,0,阿根廷
2020-03-06,,0,,0,0,,,2,0,0,0,0,阿根廷
2020-03-07,,7,0.0,0,1,0.0,,9,0,0,1,0,阿根廷
2020-03-08,,3,0.0,0,0,0.0,,12,0,0,1,0,阿根廷
2020-03-09,,5,0.0,0,0,0.0,,17,0,0,1,0,阿根廷
2020-03-10,,2,0.0,0,0,0.0,,19,0,0,1,0,阿根廷
2020-03-12,,12,0.0,0,0,0.0,,31,0,0,1,0,阿根廷
2020-03-13,,3,0.0,0,1,0.0,,34,0,0,2,0,阿根廷
2020-03-14,,11,0.0,0,0,0.0,,45,0,0,2,0,阿根廷
2020-03-15,,11,0.0,0,0,0.0,,56,0,0,2,0,阿根廷
2020-03-16,,9,0.0,0,0,0.0,,65,0,0,2,0,阿根廷
2020-03-17,,14,0.0,0,0,0.0,,79,0,0,2,0,阿根廷
2020-03-19,,49,0.0,0,1,0.0,,128,0,0,3,0,阿根廷
2020-03-20,,30,0.0,0,0,0.0,,158,0,0,3,0,阿根廷
2020-03-21,,67,0.0,0,1,0.0,,225,0,0,4,0,阿根廷
2020-03-22,,40,0.0,0,0,0.0,,265,0,0,4,0,阿根廷
2020-03-23,,36,0.0,0,0,0.0,,301,0,0,4,0,阿根廷
2020-03-24,,86,0.0,0,2,0.0,,387,0,0,6,0,阿根廷
2020-03-25,,115,0.0,0,2,0.0,,502,0,0,8,0,阿根廷
2020-03-26,,87,0.0,72,4,0.0,,589,0,72,12,0,阿根廷
2020-03-27,,101,0.0,0,5,0.0,,690,0,72,17,0,阿根廷
2020-03-28,,55,0.0,0,2,0.0,,745,0,72,19,0,阿根廷
2020-03-29,,75,0.0,0,2,0.0,,820,0,72,21,0,阿根廷
2020-03-30,,146,0.0,0,3,0.0,,966,0,72,24,0,阿根廷
2020-03-31,,88,0.0,168,3,0.0,,1054,0,240,27,0,阿根廷
2020-04-01,,79,0.0,0,5,0.0,,1133,0,240,32,0,阿根廷
2020-04-03,,220,0.0,26,10,0.0,,1353,0,266,42,0,阿根廷
2020-04-04,,98,0.0,13,1,0.0,,1451,0,279,43,0,阿根廷
2020-04-05,,103,0.0,1,3,0.0,,1554,0,280,46,0,阿根廷
2020-04-06,,74,0.0,0,7,0.0,,1628,0,280,53,0,阿根廷
2020-04-07,,87,0.0,58,7,0.0,,1715,0,338,60,0,阿根廷
2020-04-08,,80,0.0,20,5,0.0,,1795,0,358,65,0,阿根廷
2020-04-09,,99,0.0,0,14,0.0,,1894,0,358,79,0,阿根廷
2020-04-10,,81,0.0,17,3,0.0,,1975,0,375,82,0,阿根廷
2020-04-11,,167,0.0,0,7,0.0,,2142,0,375,89,0,阿根廷
2020-04-12,,66,0.0,93,6,0.0,,2208,0,468,95,0,阿根廷
2020-04-13,,69,0.0,47,3,0.0,,2277,0,515,98,0,阿根廷
2020-04-14,,166,0.0,44,7,0.0,,2443,0,559,105,0,阿根廷
2020-04-15,,128,0.0,37,7,0.0,,2571,0,596,112,0,阿根廷
2020-04-16,,98,0.0,35,10,0.0,,2669,0,631,122,0,阿根廷
2020-03-12,,1,0.0,0,0,0.0,,1,0,0,0,0,法属波利尼西亚
2020-03-26,,24,0.0,0,0,0.0,,25,0,0,0,0,法属波利尼西亚
2020-02-24,,2,0.0,0,0,,,2,0,0,0,0,巴林
2020-02-25,,21,0.0,0,0,,,23,0,0,0,0,巴林
2020-02-26,,3,0.0,0,0,,,26,0,0,0,0,巴林
2020-02-27,,7,0.0,0,0,,,33,0,0,0,0,巴林
2020-02-28,,5,0.0,0,0,,,38,0,0,0,0,巴林
2020-02-29,,3,0.0,0,0,,,41,0,0,0,0,巴林
2020-03-01,,6,0.0,0,0,,,47,0,0,0,0,巴林
2020-03-04,,3,0.0,0,0,0.0,,50,0,0,0,0,巴林
2020-03-06,,6,0.0,0,0,0.0,,56,0,0,0,0,巴林
2020-03-07,,21,0.0,6,0,0.0,,77,0,6,0,0,巴林
2020-03-09,,32,0.0,8,0,0.0,,109,0,14,0,0,巴林
2020-03-11,,80,0.0,0,0,0.0,,189,0,14,0,0,巴林
2020-03-13,,21,0.0,30,0,0.0,,210,0,44,0,0,巴林
2020-03-14,,1,0.0,16,0,0.0,,211,0,60,0,0,巴林
2020-03-15,,3,0.0,0,0,0.0,,214,0,60,0,0,巴林
2020-03-16,,13,0.0,17,1,0.0,,227,0,77,1,0,巴林
2020-03-17,,10,0.0,4,0,0.0,,237,0,81,1,0,巴林
2020-03-18,,19,0.0,0,0,0.0,,256,0,81,1,0,巴林
2020-03-19,,13,0.0,0,0,0.0,,269,0,81,1,0,巴林
2020-03-20,,23,0.0,0,0,0.0,,292,0,81,1,0,巴林
2020-03-22,,42,0.0,68,1,0.0,,334,0,149,2,0,巴林
2020-03-23,,5,0.0,11,0,0.0,,339,0,160,2,0,巴林
2020-03-24,,52,0.0,17,0,0.0,,391,0,177,2,0,巴林
2020-03-25,,28,0.0,13,2,0.0,,419,0,190,4,0,巴林
2020-03-26,,38,0.0,14,0,0.0,,457,0,204,4,0,巴林
2020-03-27,,9,0.0,23,0,0.0,,466,0,227,4,0,巴林
2020-03-28,,7,0.0,27,0,0.0,,473,0,254,4,0,巴林
2020-03-29,,26,0.0,18,0,0.0,,499,0,272,4,0,巴林
2020-03-30,,16,0.0,7,0,0.0,,515,0,279,4,0,巴林
2020-03-31,,52,0.0,16,0,0.0,,567,0,295,4,0,巴林
2020-04-01,,2,0.0,21,0,0.0,,569,0,316,4,0,巴林
2020-04-02,,66,0.0,25,0,0.0,,635,0,341,4,0,巴林
2020-04-03,,37,0.0,31,0,0.0,,672,0,372,4,0,巴林
2020-04-04,,16,0.0,27,0,0.0,,688,0,399,4,0,巴林
2020-04-06,,35,0.0,52,0,0.0,,723,0,451,4,0,巴林
2020-04-07,,88,0.0,7,0,0.0,,811,0,458,4,0,巴林
2020-04-08,,10,0.0,9,1,0.0,,821,0,467,5,0,巴林
2020-04-09,,34,0.0,28,0,0.0,,855,0,495,5,0,巴林
2020-04-10,,58,0.0,35,1,0.0,,913,0,530,6,0,巴林
2020-04-11,,103,0.0,21,0,0.0,,1016,0,551,6,0,巴林
2020-04-13,,332,0.0,40,0,0.0,,1348,0,591,6,0,巴林
2020-04-14,,174,0.0,54,1,0.0,,1522,0,645,7,0,巴林
2020-04-15,,149,0.0,18,0,0.0,,1671,0,663,7,0,巴林
2020-04-16,,27,0.0,40,0,0.0,,1698,0,703,7,0,巴林
2020-04-17,,42,0.0,22,0,0.0,,1740,0,725,7,0,巴林
2020-03-22,,1,0.0,0,0,0.0,,1,0,0,0,0,莫桑比克
2020-03-24,,2,0.0,0,0,0.0,,3,0,0,0,0,莫桑比克
2020-03-25,,2,0.0,0,0,0.0,,5,0,0,0,0,莫桑比克
2020-03-26,,2,0.0,0,0,0.0,,7,0,0,0,0,莫桑比克
2020-03-28,,1,0.0,0,0,0.0,,8,0,0,0,0,莫桑比克
2020-03-30,,0,0.0,0,0,0.0,,8,0,0,0,0,莫桑比克
2020-04-01,,2,0.0,0,0,0.0,,10,0,0,0,0,莫桑比克
2020-04-07,,0,0.0,1,0,0.0,,10,0,1,0,0,莫桑比克
2020-04-08,,7,0.0,0,0,0.0,,17,0,1,0,0,莫桑比克
2020-04-10,,3,0.0,1,0,0.0,,20,0,2,0,0,莫桑比克
2020-04-12,,1,0.0,0,0,0.0,,21,0,2,0,0,莫桑比克
2020-04-14,,7,0.0,0,0,0.0,,28,0,2,0,0,莫桑比克
2020-04-15,,1,0.0,0,0,0.0,,29,0,2,0,0,莫桑比克
2020-04-16,,2,0.0,0,0,0.0,,31,0,2,0,0,莫桑比克
2020-04-17,,3,0.0,0,0,0.0,,34,0,2,0,0,莫桑比克
2020-04-18,,1,0.0,2,0,0.0,,35,0,4,0,0,莫桑比克
2020-03-06,,1,0.0,0,0,0.0,,1,0,0,0,0,喀麦隆
2020-03-10,,1,0.0,0,0,0.0,,2,0,0,0,0,喀麦隆
2020-03-14,,1,0.0,0,0,0.0,,3,0,0,0,0,喀麦隆
2020-03-15,,1,0.0,0,0,0.0,,4,0,0,0,0,喀麦隆
2020-03-18,,9,0.0,0,0,0.0,,13,0,0,0,0,喀麦隆
2020-03-20,,14,0.0,0,0,0.0,,27,0,0,0,0,喀麦隆
2020-03-21,,13,0.0,0,0,0.0,,40,0,0,0,0,喀麦隆
2020-03-23,,16,0.0,0,0,0.0,,56,0,0,0,0,喀麦隆
2020-03-24,,10,0.0,0,1,0.0,,66,0,0,1,0,喀麦隆
2020-03-25,,4,0.0,2,0,0.0,,70,0,2,1,0,喀麦隆
2020-03-26,,5,0.0,0,0,0.0,,75,0,2,1,0,喀麦隆
2020-03-27,,13,0.0,0,1,0.0,,88,0,2,2,0,喀麦隆
2020-03-28,,25,0.0,0,0,0.0,,113,0,2,2,0,喀麦隆
2020-03-29,,26,0.0,1,0,0.0,,139,0,3,2,0,喀麦隆
2020-03-30,,3,0.0,0,0,0.0,,142,0,3,2,0,喀麦隆
2020-03-31,,51,0.0,0,0,0.0,,193,0,3,2,0,喀麦隆
2020-04-01,,91,0.0,0,0,0.0,,284,0,3,2,0,喀麦隆
2020-04-02,,22,0.0,7,6,0.0,,306,0,10,8,0,喀麦隆
2020-04-03,,203,0.0,7,0,0.0,,509,0,17,8,0,喀麦隆
2020-04-04,,46,0.0,0,1,0.0,,555,0,17,9,0,喀麦隆
2020-04-05,,95,0.0,0,0,0.0,,650,0,17,9,0,喀麦隆
2020-04-06,,8,0.0,0,0,0.0,,658,0,17,9,0,喀麦隆
2020-04-07,,27,0.0,43,0,0.0,,685,0,60,9,0,喀麦隆
2020-04-08,,45,0.0,0,1,0.0,,730,0,60,10,0,喀麦隆
2020-04-09,,73,0.0,0,0,0.0,,803,0,60,10,0,喀麦隆
